number;name;address;position;banking;bonus;status;contract_name;bike_stands;available_bike_stands;available_bikes;last_update
16029;16029 - MAISON DE RADIO FRANCE;1 RUE GROS - 75016 PARIS;48.8513599126, 2.27769726945;True;False;CLOSED;Paris;45;0;0;2017-10-16T08:47:15+02:00
10039;10039 - SAMBRE ET MEUSE;37 RUE SAMBRE ET MEUSE - 75010 PARIS;48.8744056662, 2.373807238;True;False;CLOSED;Paris;24;0;0;2017-10-16T08:50:34+02:00
21001;21001 - TRANSVAL (BOULOGNE-BILLANCOURT);11 RUE DU TRANSVAL - 92100 BOULOGNE-BILLANCOURT;48.8482998095, 2.23757011021;True;False;CLOSED;Paris;26;0;0;2017-10-16T08:48:20+02:00
13041;13041 - PORTE D'IVRY;4 AVENUE D'IVRY - 75013 PARIS;48.821962441, 2.36852869997;True;False;CLOSED;Paris;50;0;0;2017-10-16T08:53:15+02:00
18045;18045 - GANNERON;2 RUE PIERRE GINIER - 75018 PARIS;48.8866271486, 2.32629368932;True;True;CLOSED;Paris;16;0;0;2017-10-16T08:52:11+02:00
12039;12039 - DECAEN;45 AVENUE DU GENERAL MICHEL BIZOT - 75012 PARIS;48.8348126298, 2.40092778813;True;False;CLOSED;Paris;38;0;0;2017-10-16T08:57:16+02:00
15008;15008 - SEVRES LECOURBE;FACE 4 BOULEVARD PASTEUR - 75015 PARIS;48.8448380192, 2.31108550609;True;False;CLOSED;Paris;62;0;0;2017-10-16T08:59:34+02:00
4003;04003 - PONT SAINT LOUIS;1 QUAI AUX FLEURS - 75004 PARIS;48.8529448879, 2.35208864944;True;False;CLOSED;Paris;21;0;0;2017-10-16T09:09:28+02:00
1022;01022 - RUE DE LA PAIX;37 RUE CASANOVA - 75001 PARIS;48.8682170168, 2.3304935114;True;False;CLOSED;Paris;37;0;0;2017-10-16T09:10:23+02:00
11003;11003 - ROQUETTE DALLERY;29 RUE KELLER - 75011 PARIS;48.8555128613, 2.37524034703;True;False;CLOSED;Paris;32;0;0;2017-10-16T09:23:11+02:00
19003;19003 - QUAI DE SEINE;3 QUAI DE LA SEINE - 75019 PARIS;48.8843161806, 2.36982957957;True;False;CLOSED;Paris;25;0;0;2017-10-16T09:27:06+02:00
19007;19007 - OURCQ-FLANDRES;139 AVENUE DE FLANDRE - 75019 PARIS;48.8927099921, 2.37919974802;True;False;CLOSED;Paris;30;0;0;2017-10-16T09:32:34+02:00
9009;09009 - SQUARE MONTHOLON;26 RUE MONTHOLON - 75009 PARIS;48.8766011714, 2.3457855168;True;False;CLOSED;Paris;21;0;0;2017-10-16T09:33:14+02:00
12032;12032 - PORTE DOREE;1 PLACE EDOUARD RENARD - 75012 PARIS;48.8355450436, 2.40745551593;True;False;CLOSED;Paris;25;0;0;2017-10-16T09:33:34+02:00
17018;17018 - MONCEAU;4 RUE DE THANN - 75017 PARIS;48.8811619836, 2.30951238051;True;False;CLOSED;Paris;17;0;0;2017-10-16T09:32:46+02:00
9005;09005 - SQUARE D'ANVERS;95 RUE DE DUNKERQUE - 75009 PARIS;48.8826334843, 2.34488440621;True;True;CLOSED;Paris;33;0;1;2017-10-16T09:34:26+02:00
14027;14027 - ALESIA GERGOVIE;FACE 83 RUE DE GERGOVIE - 75014 PARIS;48.8308871746, 2.31888210121;True;False;CLOSED;Paris;36;0;0;2017-10-16T09:36:45+02:00
2102;02102 - SAINT MARC;8 RUE SAINT MARC - 75002 PARIS;48.870314764, 2.34187856663;True;False;CLOSED;Paris;37;0;0;2017-10-16T09:45:25+02:00
7015;07015 - VARENNE;9 BOULEVARD DES INVALIDES - 75007 PARIS;48.8572901185, 2.31530968318;True;False;CLOSED;Paris;47;0;0;2017-10-16T09:47:02+02:00
14125;14125 - DAREAU;34 RUE DAREAU - 75014 PARIS;48.8307232146, 2.3361465572;True;False;CLOSED;Paris;24;0;0;2017-10-16T09:52:15+02:00
1017;01017 - SAINT HONORE;215 RUE SAINT HONORE - 75001 PARIS;48.8655711428, 2.33056741758;True;False;CLOSED;Paris;20;0;0;2017-10-16T09:56:10+02:00
22406;22406 - MOQUET (MALAKOFF);81 RUE GUY MOQUET - 92240 MALAKOFF;48.8152498542, 2.29800015658;True;False;CLOSED;Paris;23;0;0;2017-10-16T10:03:28+02:00
16043;16043 - PLACE DE PASSY;2 PLACE DE PASSY - 75016 PARIS;48.8578029171, 2.27750054694;True;False;CLOSED;Paris;15;0;0;2017-10-16T10:06:26+02:00
12107;12107 - DIDEROT BOURDAN;146 BOULEVARD DIDEROT - 75012 PARIS;48.847653881, 2.39023863314;True;False;CLOSED;Paris;21;0;0;2017-10-16T10:14:34+02:00
31013;31013 - CENTENAIRE (MONTREUIL);8 RUE DU CENTENAIRE - 93100 MONTREUIL;48.8584596543, 2.42739031072;True;False;CLOSED;Paris;45;0;0;2017-10-16T10:18:30+02:00
20118;20118 - ORTEAUX MOURAUD;100 RUE DES ORTEAUX - 75020 PARIS;48.8555864285, 2.40876290776;True;False;CLOSED;Paris;23;0;0;2017-10-16T10:35:13+02:00
6024;06024 - SAINT GERMAIN DES PRES;55 RUE DES SAINTS PERES - 75006 PARIS;48.8539423092, 2.33015352477;True;False;CLOSED;Paris;26;0;0;2017-10-16T10:53:12+02:00
2005;02005 - MONTORGUEIL RUE MONTMARTRE VERSION 2;46 RUE DE MONTMARTRE - 75002 PARIS;48.8650219458, 2.34506844014;True;False;CLOSED;Paris;15;0;0;2017-10-16T10:55:35+02:00
8018;08018 - SAINT AUGUSTIN;18 PLACE HENRI BERGSON - 75008 PARIS;48.8762011622, 2.31979392397;True;False;CLOSED;Paris;32;0;0;2017-10-16T10:55:10+02:00
21009;21009 - LECORBUSIER (BOULOGNE-BILLANCOURT);FACE AU 1 RUE LECORBUSIER - 92100 BOULOGNE-BILLANCOURT;48.8379982953, 2.24084666482;True;False;CLOSED;Paris;46;0;0;2017-10-16T11:06:19+02:00
5014;05014 - CALVIN;8 RUE JEAN CALVIN - 75005 PARIS;48.8416327086, 2.34855201812;True;False;CLOSED;Paris;28;0;0;2017-10-16T11:12:33+02:00
19039;19039 - PAILLERON;6 RUE EDOUARD PAILLERON - 75019 PARIS;48.8797752489, 2.37483435116;True;False;CLOSED;Paris;24;0;0;2017-10-16T11:31:32+02:00
13114;13114 - NATIONALE DUCHAMP (PROP 1);46 RUE NATIONALE - 75013 PARIS;48.8248108408, 2.36773548985;True;False;CLOSED;Paris;22;0;0;2017-10-16T11:41:23+02:00
15041;15041 - LABROUSTE;13 RUE FRANQUET - 75015 PARIS;48.8328539083, 2.30689847821;True;False;CLOSED;Paris;36;0;0;2017-10-16T12:26:52+02:00
21204;21204 - D'ORVES (MONTROUGE);FACE 44 RUE D'ESTIENNES D'ORVES / PISCINE - 92120 MONTROUGE;48.8153882204, 2.32088679076;True;False;CLOSED;Paris;31;0;0;2017-10-16T13:06:23+02:00
18015;18015 - CUSTINE;23 RUE CUSTINE - 75018 PARIS;48.8886197165, 2.34701133583;True;True;CLOSED;Paris;41;0;0;2017-10-16T13:23:30+02:00
12027;12027 - MONTGALLET CHARENTON;2 RUE MONTGALLET - 75012 PARIS;48.8426477787, 2.38616492781;True;False;CLOSED;Paris;16;0;0;2017-10-16T13:47:16+02:00
42206;42206 - PARIS 2 (CHARENTON);111 RUE DE PARIS - 94220 CHARENTON;48.8237840897, 2.4100135404;True;False;OPEN;Paris;23;5;18;2017-10-16T14:21:01+02:00
20037;20037 - SAINT FARGEAU;177 AVENUE GAMBETTA - 75020 PARIS;48.8712659184, 2.40395075221;True;True;CLOSED;Paris;24;0;0;2017-10-16T14:32:30+02:00
12024;12024 - GARE DE BERCY;GARE DE BERCY - ANGLE RUE CORBINEAU - 75012 PARIS;48.83976, 2.38241;True;False;CLOSED;Paris;35;0;0;2017-10-17T07:23:56+02:00
15063;15063 - SAINT CHARLES - CONVENTION;59 RUE DE LA CONVENTION - 75015 PARIS;48.8432953589, 2.28320900002;True;False;CLOSED;Paris;19;0;0;2017-10-17T08:21:23+02:00
15052;15052 - CONVENTION;183 RUE DE LA CONVENTION - 75015 PARIS;48.8376768223, 2.29558692602;True;False;CLOSED;Paris;48;0;0;2017-10-17T08:45:22+02:00
15035;15035 - PLACE ETIENNE PERNET;2 RUE DES FRERES MORANE - 75015 PARIS;48.8424587555, 2.29217354144;True;False;CLOSED;Paris;18;0;0;2017-10-17T09:24:18+02:00
11112;11112 - CHARONNES VALLES;22 RUE JULES VALLES - 75011 PARIS;48.8543041778, 2.38488615344;True;False;CLOSED;Paris;23;0;0;2017-10-17T10:42:02+02:00
15055;15055 - VASCO DE GAMA;44 RUE VASCO DE GAMA - 75015 PARIS;48.8367094965, 2.28369238081;True;False;CLOSED;Paris;53;0;0;2017-10-17T10:53:47+02:00
11102;11102 - RUE DES BOULETS ( COMPLEMENTAIRE );3 RUE ALEXANDRE DUMAS - 75011 PARIS;48.8528886704, 2.38914764081;True;False;OPEN;Paris;58;55;2;2017-10-17T13:20:11+02:00
14030;14030 - LOSSERAND - PERNETY;61 RUE PERNETY - 75014 PARIS;48.834254628, 2.31760933939;True;True;OPEN;Paris;33;32;1;2017-10-19T10:26:26+02:00
5024;05024 - PLACE MONGE;4 RUE DOLOMIEU - 75005 PARIS;48.842735043, 2.35247243722;True;False;OPEN;Paris;21;5;16;2017-10-19T13:05:37+02:00
20024;20024 - GAMBETTA - PÈRE LACHAISE;11 RUE MALTE BRUN - 75020 PARIS;48.8642956962, 2.39822866728;True;True;OPEN;Paris;29;29;0;2017-10-20T10:48:06+02:00
7005;07005 - BAC;FACE 2 BOULEVARD RASPAIL - 75007 PARIS;48.855461736, 2.32568193589;True;False;CLOSED;Paris;52;0;0;2017-10-23T04:13:19+02:00
20009;20009 - DOCTEUR DEJERINE;RUE DES DOCTEURS DEJERINE - 75020 PARIS;48.8540232845, 2.41205801661;True;False;CLOSED;Paris;20;0;0;2017-10-23T07:27:28+02:00
16032;16032 - EGLISE D AUTEUIL;PLACE DE L'EGLISE D'AUTEUIL - 75016 PARIS;48.8474984177, 2.26848387135;True;False;CLOSED;Paris;20;1;0;2017-10-23T07:26:41+02:00
6003;06003 - SAINT SULPICE;15 RUE DU VIEUX COLOMBIER - 75006 PARIS;48.8516478481, 2.33081707439;True;False;CLOSED;Paris;21;0;0;2017-10-23T07:36:50+02:00
20014;20014 - CHARONNE - ALEXANDRE DUMAS;142 BD CHARONNE - 75020 PARIS;48.85599402, 2.39490886;True;False;CLOSED;Paris;33;0;0;2017-10-23T07:46:15+02:00
4007;04007 - BOURDON;BOULEVARD BOURDON - 75004 PARIS;48.8525571174, 2.36824071942;True;False;CLOSED;Paris;36;0;0;2017-10-23T07:54:37+02:00
14033;14033 - DAGUERRE GASSENDI;31 RUE FROIDEVAUX - 75014 PARIS;48.8356804442, 2.32829082205;True;True;CLOSED;Paris;38;0;0;2017-10-23T08:03:22+02:00
12017;12017 - ST MANDE NETTER;82 AVENUE SAINT MANDE - 75012 PARIS;48.8446346263, 2.40509982632;True;False;CLOSED;Paris;39;0;0;2017-10-23T08:05:09+02:00
16013;16013 - AVENUE HENRI MARTIN;71 AVENUE HENRI MARTIN - 75016 PARIS;48.8640767117, 2.27688168701;True;False;CLOSED;Paris;34;0;0;2017-10-23T08:07:52+02:00
16030;16030 - MIRABEAU;4 PLACE DE BARCELONE - 75016 PARIS;48.84766571, 2.27355626497;True;False;CLOSED;Paris;55;0;0;2017-10-23T08:11:05+02:00
21016;21016 - POINT DU JOUR (BOULOGNE-BILLANCOURT);118 RUE DU POINT DU JOUR - 92100 BOULOGNE BILLANCOURT;48.8287531414, 2.24591146701;True;False;CLOSED;Paris;25;0;0;2017-10-23T08:17:45+02:00
21107;21107 - SINCHOLLE (CLICHY);RUE BERTRAND SINCHOLLE - 92110 CLICHY;48.899359637, 2.3040405607;True;False;CLOSED;Paris;23;0;0;2017-10-23T08:20:20+02:00
13109;13109 - BRILLAT SAVARIN;16 RUE BRILLAT SAVARIN - 75013 PARIS;48.8222030963, 2.35042203291;True;False;CLOSED;Paris;21;0;0;2017-10-23T08:22:07+02:00
12037;12037 - DAUMESNIL;53 BOULEVARD DE REUILLY - 75012 PARIS;48.8394854027, 2.39721237629;True;False;CLOSED;Paris;40;0;0;2017-10-23T08:25:16+02:00
33003;33003 - FAURE (AUBERVILLIERS);ANGLE RUE BORDIER ET BOULEVARD FELIX FAURE  - 93300 AUBERVILLIERS;48.9039640246, 2.38312549091;True;False;CLOSED;Paris;45;0;0;2017-10-23T08:23:36+02:00
15026;15026 - BIR HAKEIM;FACE 6 BOULEVARD DE GRENELLE - 75015 PARIS;48.8538440543, 2.28970534822;True;False;CLOSED;Paris;32;0;0;2017-10-23T08:29:01+02:00
13023;13023 - BOBILLOT VERLAINE;30 RUE BOBILLOT - 75013 PARIS;48.8286028908, 2.35303458295;True;True;CLOSED;Paris;26;0;0;2017-10-23T08:36:30+02:00
15020;15020 - MAIRIE DU 15EME;4 RUE LEON SECHE - 75015 PARIS;48.8417096402, 2.29854929401;True;False;CLOSED;Paris;32;0;0;2017-10-23T08:45:21+02:00
8040;08040 - CHAMPS ELYSEES CHARRON;65 RUE PIERRE CHARRON - 75008 PARIS;48.8700703391, 2.30431544672;True;False;CLOSED;Paris;32;0;0;2017-10-23T08:46:29+02:00
9001;09001 - POISSONNIERE;5 RUE DE BELLEFOND - 75009 PARIS;48.8775014653, 2.34856937339;True;False;CLOSED;Paris;17;0;0;2017-10-23T08:48:25+02:00
18018;18018 - CARPEAUX;13 RUE CARPEAUX - 75018 PARIS;48.8907472102, 2.33082039648;True;False;CLOSED;Paris;19;0;0;2017-10-23T08:53:09+02:00
11018;11018 - SAINT MAUR AVENUE DE LA REPUBLIQUE;87 RUE DE SAINT MAUR - 75011 PARIS;48.8642116747, 2.37825584151;True;False;CLOSED;Paris;36;0;0;2017-10-23T08:52:00+02:00
10018;10018 - ALBAN SATRAGNE;110-112 RUE FAUBOURG SAINT DENIS - 75010 PARIS;48.8753849056, 2.35609401864;True;False;CLOSED;Paris;30;0;0;2017-10-23T08:52:21+02:00
12123;12123 - CHATEAU DE VINCENNES;COURS DES MARECHAUX - 94300 VINCENNES;48.8442319326, 2.43920953771;True;False;CLOSED;Paris;51;1;3;2017-10-23T09:00:24+02:00
2017;02017 - CAIRE;40, rue du Caire - 75002 PARIS;48.86789, 2.34925;True;False;CLOSED;Paris;40;2;0;2017-10-23T08:58:44+02:00
13106;13106 - BOBILLOT MERY;17 RUE BOBILLOT - 75013 PARIS;48.8298753727, 2.35424653463;True;True;CLOSED;Paris;24;0;0;2017-10-23T08:58:24+02:00
19030;19030 - MOSELLE JAURES;6 PASSAGE DE MELUN - 75019 PARIS;48.883777, 2.376515;True;False;CLOSED;Paris;27;0;0;2017-10-23T09:08:53+02:00
5004;05004 - SAINT JACQUES VAL DE GRACE;272 RUE SAINT JACQUES - 75005 PARIS;48.8418659565, 2.34120202666;True;False;CLOSED;Paris;19;1;0;2017-10-23T09:14:38+02:00
17047;17047 - COURCELLES - DEMOURES;172 RUE DE COURCELLES - 75017 PARIS;48.8837697333, 2.29858466343;True;False;CLOSED;Paris;26;0;0;2017-10-23T09:17:31+02:00
18008;18008 - SQUARE LEON;FACE 36 RUE CAVE - 75018 PARIS;48.8866670264, 2.35321307162;True;False;CLOSED;Paris;33;0;0;2017-10-23T09:22:53+02:00
10012;10012 - VINAIGRIERS;58 RUE DES VINAIGRIERS - 75010 PARIS;48.8732678412, 2.35932361343;True;False;CLOSED;Paris;24;0;0;2017-10-23T09:27:19+02:00
16021;16021 - RUE FRANCOIS PONSARD;1 RUE FRANCOIS PONSARD - 75016 PARIS;48.8584276966, 2.27430852414;True;False;CLOSED;Paris;23;0;0;2017-10-23T09:27:59+02:00
32603;32603 - CALMETTE (LES LILAS);1 ALLEE DOCTEUR CALMETTE - 93260 LES LILAS;48.8811410157, 2.42497424307;True;True;CLOSED;Paris;25;0;0;2017-10-23T09:35:26+02:00
6104;06104 - HERSCHEL;7 RUE HERSCHEL - 75006 PARIS;48.8433642428, 2.33780343097;True;False;CLOSED;Paris;37;0;0;2017-10-23T09:35:26+02:00
20112;20112 - JOURDAIN;3 RUE DU JOURDAIN - 75020 PARIS;48.8740924809, 2.38943590833;True;True;CLOSED;Paris;20;0;0;2017-10-23T09:38:36+02:00
15046;15046 - GEORGES BRASSENS;42 RUE DES MORILLONS - 75015 PARIS;48.8322073452, 2.30232873769;True;False;CLOSED;Paris;29;0;0;2017-10-23T09:56:16+02:00
19046;19046 - PORTE DE PANTIN;3 PLACE DE LA PORTE DE PANTIN - 75019 PARIS;48.8890400681, 2.3952894618;True;False;CLOSED;Paris;33;0;0;2017-10-23T09:54:35+02:00
13050;13050 - QUAI PANHARD ET LEVASSOR;23 QUAI PANHARD ET LEVASSOR - 75013 PARIS;48.8283698938, 2.3844403546;True;False;CLOSED;Paris;59;0;0;2017-10-23T10:00:19+02:00
